"Latitude","Longitude","Price"
51.52926,-0.3777394,135000
51.18713,-0.5985124,362000
51.53184,0.7568962,485000
51.58437,-0.5033454,475000
51.79001,-0.7564637,434000
51.81151,-0.03006285,450000
51.76643,0.4704296,171500
51.45976,-0.001095656,174000
52.33021,-0.02619118,220000
51.63495,0.4151518,298000
51.64241,-0.2103453,205000
50.83875,0.4702901,95000
51.50476,-0.2480923,318000
52.21362,0.1339599,725000
51.04401,-0.8874074,330000
51.96763,-0.9611505,230000
51.13487,0.001121816,300000
51.64655,0.6039966,100000
51.07495,-0.3009323,110000
51.45122,-0.3323941,162000
51.89869,-0.4340296,183000
51.11697,-0.1676262,72500
51.4661,0.007042227,582000
51.34879,1.043486,212000
51.14546,0.2789539,132550
51.52405,-0.1099157,440000
51.50647,-0.5590981,340000
52.09102,-0.2414093,340000
51.43926,-0.3652466,465000
52.31457,0.3764701,129000
51.34765,1.016122,210000
51.90893,-0.2080567,270000
51.50533,-0.06878752,290000
50.80577,-0.4510107,332500
51.51439,-0.464768,156500
51.31022,-0.05381816,249950
51.7037,0.1340624,360000
51.60484,-0.8812214,587000
50.87179,0.2402053,181000
51.94634,-0.2598495,249950
51.08422,-0.7209695,935000
51.48802,-0.1132499,620000
51.45952,-0.0575932,186000
51.44237,-0.1297089,249000
51.42028,-0.1441018,358000
50.82224,-0.3246032,120000
51.91154,0.9220437,75250
51.8371,-0.3053595,1490000
51.48131,-0.02430582,300000
51.39525,0.004270505,237500
51.39313,-0.08709986,61250
51.46014,-0.1177252,555000
51.50098,-0.2707713,370000
51.39538,0.100878,185000
52.19117,0.157494,275000
51.57745,-0.7661404,250000
51.45814,-0.188586,860000
51.42292,-0.1339406,350000
51.85555,0.5860742,128000
52.16734,0.1165802,470000
52.25617,-0.6675636,125000
51.47367,-0.06855528,190000
51.40242,0.2394426,220000
51.70906,-0.09649618,485000
50.78486,0.1206196,209950
51.35459,-0.1361873,210000
51.59423,-0.2341703,218500
51.47519,-0.1130452,330000
51.29237,-1.055825,130000
51.51916,-0.2150943,327000
51.48913,0.3627497,119000
51.54314,0.01149786,315000
51.61482,0.01127092,625000
51.34352,0.7116557,170000
51.54065,0.7335738,81500
51.89794,-1.142364,238000
51.43192,0.07848484,249995
51.80598,1.140724,168000
51.60298,-0.4852616,465000
51.3842,-0.3096819,1725000
51.70212,-0.4035756,223000
52.22717,-0.2656992,215000
50.85522,0.478734,140000
51.89904,0.9338947,165000
52.05648,-0.8467274,249995
51.44783,-0.351557,450000
51.17992,-0.6089749,940000
51.41851,-0.02520324,290500
51.65527,0.7641816,190000
51.30858,-0.1418541,485000
50.98173,-0.01569946,350500
51.53374,-0.2007259,175000
51.9063,-0.4117124,128500
50.82258,-0.4986415,499999
51.43019,-0.2021209,2392500
51.22513,-1.459176,215000
51.29375,-1.051436,237000
50.95816,-0.5008692,536500
52.23947,0.6920143,156000
51.54904,0.1655591,186000
50.86811,0.5673418,230000
51.78341,-1.496932,330000
51.19115,0.06733136,697500
51.50173,-0.07581252,607500
51.76289,-0.5730771,249950
51.83736,0.815161,120000
51.43556,0.07134111,285000
50.80489,-0.5134718,190000
52.18161,-0.8659155,285000
51.72666,-1.234274,240995
52.2969,-0.5910255,165500
52.12917,0.3229024,250000
51.42833,-0.1898515,270000
51.61952,-0.007618778,380000
51.40752,-0.2626096,307000
52.25103,-0.2521991,245000
51.61043,-0.1119626,250000
50.84911,0.479902,208000
52.25686,-0.8449807,160000
50.96308,0.1325702,250000
51.22767,-0.3283273,585000
51.42423,-0.01950494,130000
51.2853,-0.9470334,225000
52.26799,-0.8963779,150000
51.35312,-0.1082843,185000
51.23566,-0.7587166,228000
51.22868,-0.1663294,215000
51.60834,-0.5619409,265000
50.79736,-0.8657031,475000
51.43201,-0.9050258,302500
52.25686,-0.8748097,86500
51.54851,-0.2000855,232000
51.5221,-0.1837572,1500000
51.3735,-0.2016704,182000
51.54997,-0.09019204,230000
51.32845,-0.2221506,375000
52.25258,-0.8741417,187000
51.53416,0.7311082,185000
51.61899,-0.1031858,239950
51.73034,0.4665347,165000
51.63568,-0.7752974,125000
51.50735,-0.2679652,209000
51.24419,0.5488148,275995
51.28415,-0.8394161,500000
52.02907,-0.4879031,110000
51.47997,-0.2038654,530000
51.18224,-0.1539215,312000
51.63431,-0.7449616,124950
51.36515,1.071311,149500
51.41792,-0.07608378,175000
51.41997,0.5605842,165000
51.13224,0.8912096,67500
52.19634,0.1441209,294000
51.82797,-1.289237,258000
51.87639,0.5374631,205000
51.47343,-0.1985065,495000
51.25229,-0.1530805,147000
51.90495,-0.4277794,236000
51.43911,-0.1481732,245000
51.42711,0.1027359,220000
51.50387,-0.1003763,200000
51.44403,-0.007164811,271000
52.05961,-0.2635321,221000
51.63741,-0.5007621,250000
51.12537,1.088687,370000
51.43171,-0.500168,175000
51.34489,0.594136,154000
52.40402,-0.08484763,210000
50.88958,0.2675495,222500
50.81844,-0.3700547,145000
51.56296,0.2676669,172500
51.85503,1.001398,197500
51.57658,-0.3108672,195000
51.60448,0.6851244,336000
51.31797,-0.148937,360000
52.18992,0.1328247,280000
51.58717,-0.1418847,540000
51.43618,-0.1850667,500000
51.80709,0.1305002,440000
51.1661,0.8801518,155000
50.86297,-0.9337527,470402
51.32733,-0.2126634,202000
50.8157,-0.1078512,183000
51.0691,1.082496,332500
51.59833,0.02469277,220000
51.88372,0.9148756,132000
52.28648,-0.5973084,224950
51.38357,-0.4003421,413000
51.15621,-0.9796308,225000
51.49443,-0.0778773,365000
51.68458,-0.3153858,675000
50.83361,-0.153751,194000
51.5454,-0.1522545,435000
51.4387,-0.133758,440000
52.06858,-0.5428848,180000
51.40748,-0.01267993,525000
51.4492,-0.05545519,645000
51.35258,0.4283196,243500
51.30341,0.4413471,221000
51.43315,0.03589722,614750
52.25751,-0.8533003,110000
51.40917,-1.516158,200000
51.40016,-0.3078716,555000
51.39248,-0.7317109,151500
51.5165,-0.1795262,1117500
50.82982,-0.1451956,370000
51.81192,-0.2292141,760000
51.70875,-0.118322,390000
51.51912,-0.5933769,213500
51.99833,-0.2498951,295000
51.41192,-0.01140852,219950
51.66103,-0.2844648,562000
51.00823,-0.1404259,708000
51.32302,-0.3970246,475000
50.84288,-0.1447913,280000
52.11512,-0.5155175,305000
51.56752,-0.3499588,161995
51.42275,0.0996877,195000
51.40214,0.535231,220000
51.38647,-1.340357,160000
51.6983,-0.6009384,215000
51.28812,1.089919,199950
52.2605,-0.9024685,130000
51.52198,-0.09149269,325000
50.84436,-0.1374458,520000
50.82832,-0.1870028,150000
51.55548,0.2275796,249000
50.73786,-0.7758043,175000
51.42114,0.1320775,380000
51.55311,-0.2204588,650000
51.7412,-1.200876,278000
51.52556,-0.3091951,785000
51.58113,0.09361508,250000
52.05881,-0.7783174,151000
51.21038,-0.787485,437800
51.45299,0.02156579,250000
51.46173,0.4980481,183000
51.44384,-0.1411323,439950
51.3596,0.5265743,125000
51.47002,0.04809229,280000
51.99833,-0.2498951,275000
51.39044,0.03773772,292500
50.86341,-0.6287305,235000
51.58924,-0.684378,236500
51.12732,0.005869221,212000
52.03567,-0.803688,177000
51.44562,0.2372676,131000
51.07095,1.072539,114000
51.32583,-0.701889,430000
51.36539,1.102032,154000
51.90905,-0.4492252,250000
51.54313,-0.05409247,498000
51.48478,-0.1977566,368300
51.58946,-0.09576862,180000
51.64658,-0.4934782,625000
51.26912,0.5279725,280000
51.57814,0.4131771,131500
51.42296,0.06893009,330000
51.45169,0.5668937,250000
51.11365,-0.173558,160000
50.77029,0.1069689,282500
51.43154,0.4122477,230500
52.08633,0.5832848,550000
51.42765,-0.2652699,3200000
51.57328,0.08924263,280000
51.45653,-0.06986891,262000
51.51386,-0.0298014,245000
51.85105,-0.298026,345000
50.85056,0.4371707,330000
51.52387,-0.01381494,499950
51.36854,-0.0982678,190495
51.91586,-0.6571299,110000
51.86995,0.6853403,290000
52.22984,-0.2442459,178995
51.4288,-0.05035139,186750
52.08415,-0.2631489,96000
51.43575,0.00771176,212500
51.95136,-0.2585199,217500
51.65701,-0.2084834,420000
51.62547,-0.7650553,308000
51.41165,-0.6986981,274950
50.86668,-0.9806482,130000
51.49236,-0.1674369,242000
51.49632,-0.0516639,385000
51.56984,0.6485179,90000
51.40401,0.0009436883,320000
51.00294,-0.0967801,514950
51.48731,-0.2784472,268000
51.21466,-0.3263785,240000
51.65622,0.06400924,440000
51.42913,-0.4411013,297950
51.85146,-0.2996944,434000
52.07585,-0.2478134,180000
50.79701,0.04175752,155000
51.51917,-0.7005368,250000
51.43683,-0.1991123,730000
51.66877,-1.087874,191000
50.79621,-0.6201549,317000
51.43146,-0.03900228,170000
51.03667,-0.1794106,495000
51.9684,-0.4973845,465000
52.25901,-0.8251159,160500
50.84729,-0.1131936,105000
51.43921,0.7704956,108500
51.4542,0.01807845,220000
52.01355,-0.500317,189000
51.43296,0.502866,180000
51.44743,-0.1639547,266000
51.80957,-0.07729362,179950
51.6291,-0.0761635,175000
51.32494,-0.2197028,575000
51.51735,-0.1596308,105000
52.03276,-1.153242,244000
51.68861,-0.2758415,330000
51.46014,-0.2397535,762000
51.54207,-0.9033387,420000
51.41813,-0.2963498,575000
52.14779,0.1413931,450000
51.61801,0.7469196,185000
50.80634,0.002351202,203000
51.32978,-0.4081142,817500
52.08109,-0.1990532,320000
51.69901,-0.05655799,250000
52.2292,-0.2812875,183000
51.56667,-0.09885653,240000
51.58297,0.6198756,550000
51.44174,0.005672013,225000
51.12644,-0.1878022,120000
51.28494,-1.092828,242000
51.39889,-0.4492311,408000
51.4295,-0.9750666,105000
51.11747,0.25257,460000
51.68824,-1.280085,335000
51.57563,-0.4125425,560000
52.07717,0.4635465,235000
51.4514,-0.06323463,450000
51.50068,0.3376848,185000
51.04827,-0.7244421,210000
51.64777,-0.4155311,210000
51.97606,-0.7675388,280000
51.5582,-0.3252529,500000
51.47079,-0.2255644,250000
51.57074,0.6602748,155000
52.35476,0.03647577,142500
51.02021,-0.3568301,234450
52.22251,-0.2884562,138000
51.47099,-0.1487688,389000
51.74292,-0.3584232,785000
51.8363,-0.4561816,615000
52.03301,-0.7393404,110000
51.28955,-0.7917398,343000
51.60826,-0.1125439,240000
51.71471,-0.05634834,123000
51.45354,-0.1919777,215000
51.3914,0.1659693,124750
51.50004,-0.01786267,316725
52.31421,-0.103457,383000
51.45433,-0.1895572,441850
51.813,-0.8140749,116000
51.24284,-1.260454,225000
51.40052,-0.2275665,390000
51.38202,-0.08323735,197000
51.88592,-0.4194636,120000
51.11235,-0.1464788,350000
51.26051,-0.9574457,600000
51.38896,-0.4288848,150000
51.52381,-0.368621,305000
51.54882,-0.05813356,280000
51.43054,0.08575931,210000
51.54864,-0.2011908,435000
51.59612,-1.132972,267000
51.44864,-0.9488217,265000
51.80787,1.199895,125000
51.46034,0.1140523,270000
51.56572,0.4026349,147000
51.81159,-0.1871136,224000
51.5853,-0.3281251,227000
51.6692,-0.01170148,242000
50.80356,0.05423476,95000
51.2273,-1.480689,304000
51.53805,-0.4492643,271950
51.5898,-0.553966,825000
51.08772,-0.7205447,385000
51.62004,0.4082919,260000
51.52637,-0.7087648,352500
51.3811,0.003637767,355000
51.27754,0.5134928,90000
51.4567,0.7140273,160050
51.28207,0.5196632,155000
51.34693,-0.09486865,356000
51.55248,-0.1980824,375000
51.86888,0.5666463,183000
51.4433,-0.1841082,430000
51.59798,-0.6873162,248000
51.40557,-0.844756,174950
51.54855,-0.08580914,370000
50.79148,0.2516025,420000
51.40885,0.5117306,360000
52.11255,-0.491842,243000
51.53681,0.689892,285000
51.52307,-0.7272796,185000
50.82015,-0.3912055,190000
51.6693,-1.296696,230000
52.24325,-0.2668887,221800
51.65349,-0.3985336,155000
51.50056,-0.01263859,437168
51.44665,0.1360434,340000
51.56678,-0.2829502,185000
51.25934,-0.5710222,225000
51.44745,-0.4030902,200000
51.81954,-0.3502425,935000
51.70972,-0.04372304,207500
51.60117,0.2292957,199000
51.91309,-0.1814144,163500
51.48696,-0.01709039,400000
51.25808,-1.138986,310000
51.7508,0.5024517,240000
51.52232,0.4459763,175000
51.44771,-0.967982,165000
51.38645,0.08372489,335995
52.24212,0.4172889,237000
51.60316,-0.09041573,174999
51.49358,-0.2455821,250000
51.37968,-0.1189731,187000
51.2329,-0.1974454,445218
51.99511,-0.9812117,122500
52.18809,0.1510099,187000
51.38986,0.09987759,240000
52.00396,-0.9761304,276000
51.39578,0.02766773,239995
51.48072,-0.2199367,960000
52.14681,0.1582572,250000
51.45386,-0.06847047,305000
51.65854,-0.2640285,310000
51.76035,-0.5749974,465000
51.68079,-1.426474,183100
51.60723,-0.3734164,292500
51.72356,-0.09251385,500000
50.98519,0.9356531,140000
52.13718,-0.4346808,195000
51.52165,-0.0744971,475000
50.86339,0.5914131,124950
51.46197,-0.1632417,505500
51.59492,-0.07975961,97000
51.49788,-0.1645646,1800000
51.45697,-0.8973044,130000
51.1377,-0.4746074,272500
51.55109,-0.07717755,387500
51.41475,-0.285805,445000
51.53679,-0.1991781,175000
51.37515,-0.3276595,423000
51.49575,-0.07798047,249999
51.26606,-0.5067558,1125000
52.29047,-0.6983223,101500
51.73092,0.6825339,140000
51.96522,-0.4233713,165000
51.28199,0.1973993,285000
51.61045,-1.250166,280000
51.76143,-0.4536212,405000
51.34971,-0.1766092,667500
51.9187,-0.4330426,140000
51.7725,-0.2332506,274000
51.41585,-0.1496023,84000
51.25734,0.5414582,165000
50.78364,-0.728776,249999
51.69541,-0.3868826,250000
51.38186,-0.0860751,345000
51.2779,-1.12253,350000
51.52656,0.4509614,250000
51.50138,-0.8698967,250000
51.69798,-0.5998488,215000
51.5827,-0.2891915,395000
52.11279,-1.052454,193000
51.50515,-1.528744,185000
50.84177,0.4772685,137500
51.67822,-0.04969551,242500
50.82929,-0.1517773,262500
51.38599,0.1005201,215000
51.91951,-0.6587807,195000
51.93776,0.2016883,407000
51.53718,-0.09185211,985000
52.26553,-0.8565369,110000
52.04109,0.7280964,112000
51.77389,0.1362419,155000
52.21662,-0.940671,207995
51.53224,-0.03252587,435000
51.40996,-0.759884,165000
51.05732,0.1691344,240000
51.27819,0.5388813,224000
50.93795,-0.2762828,225000
51.47901,-0.08192435,249950
51.51725,-0.5030098,249999
51.35721,1.106335,90000
51.36813,-0.2386725,325000
51.36145,-0.1708715,342500
50.81219,-0.5350571,190000
51.30465,-0.7627528,137000
51.43009,0.3773982,166000
51.30406,-0.7821923,220000
51.61807,-0.2501027,1190000
51.31746,-0.1512967,375000
51.41999,-0.1442572,205000
51.50685,-0.2719468,195000
51.97069,-0.7403036,235000
51.2945,-0.09986579,265000
50.83812,0.4760097,250000
51.70156,-0.4000933,217000
51.54966,-0.194444,700000
51.50351,-0.04593944,425000
51.57846,-0.3819054,380000
51.46602,-0.2657872,625000
51.53576,-0.0964967,399950
51.27802,-1.092807,125000
51.44174,-0.3409267,245000
51.49779,-0.01821928,1050000
51.47323,-0.2045619,1357500
51.95013,-1.390236,895000
51.53696,-0.4565686,145000
51.77898,-1.500837,238000
51.40138,-0.8445309,382500
51.40985,0.1070347,182000
51.54783,0.2547119,395000
51.35253,0.2606634,295000
51.53821,0.7865153,154000
51.28544,0.1607355,280000
51.55441,0.8031014,135000
51.52404,-0.6503941,235000
51.36713,0.01059904,435000
51.9723,0.7773682,190000
51.80836,-0.3315322,450000
52.25077,0.418111,317500
51.76029,0.1468594,249950
51.2046,0.265466,390000
51.40972,0.05816592,845000
51.69364,-0.2873846,615000
50.86739,-1.039735,196000
51.53538,-0.07511477,615000
51.50406,-0.07506575,380000
52.12897,-0.7019523,192500
51.37194,-0.007063972,280000
51.44854,0.1952119,167500
51.44409,-0.1069451,247000
51.408,-0.003943361,273500
51.50927,-0.2474295,250000
51.93584,-0.7734996,365000
51.62786,-0.2488879,425000
51.46393,-0.1491554,244000
51.50329,-0.4700543,342500
51.3618,0.3037564,183000
51.69859,0.8797558,167500
52.13918,0.5183686,125000
51.25249,-0.7394346,179000
51.43183,-0.1236078,249950
51.66619,-0.405446,500000
51.86201,0.9625688,218000
51.41134,-0.01596342,225000
51.31502,-0.6289139,307000
51.9356,0.5928006,470000
51.62513,-0.7796122,219950
52.31177,0.05408662,220000
51.61866,-0.223905,440000
51.62936,0.4415296,375000
51.47943,-0.01072014,365000
51.37717,-0.07914357,205000
52.34036,0.3348384,110000
51.44382,-1.050878,197750
51.43483,-0.1238878,265000
50.813,-0.4895662,277000
51.3185,-0.598488,257000
51.73811,0.5032279,208500
51.76323,0.1212902,157000
51.37278,-0.4086347,425000
50.99529,0.8278819,165000
51.52684,0.03295192,195000
51.72189,0.6707919,214000
52.32354,-0.07529465,165000
51.62355,0.3016205,226347
51.43706,-0.09404169,205000
50.92486,0.4848399,285000
51.41698,-0.2029846,320000
51.61804,-0.02432479,280000
51.12718,-0.03325339,395000
51.42017,-0.322335,638000
52.12621,-0.4708269,230000
51.32491,-0.1529346,195000
52.02797,-0.7586349,195000
51.15191,-1.4396,480000
51.45979,-0.3629444,595000
51.56968,0.5906959,179000
51.39946,-1.321498,215000
52.0623,-0.7779161,95000
51.06205,-0.3401791,130000
51.43675,-0.1603402,172000
51.49783,-0.03883447,291500
51.60957,-0.01627212,315000
51.28411,0.5406131,185000
52.01064,-0.8047198,220000
51.2895,-0.7822046,400000
51.51574,-0.229756,246000
50.81825,-0.3325256,140000
51.41228,-1.179029,440000
50.7716,0.2634132,250000
51.29938,-0.7693061,146000
51.31582,-0.6099489,277000
51.41521,-0.113071,457500
51.87797,-0.5873353,352500
51.30895,0.3095159,133000
51.08053,-0.7995903,241000
51.41605,-0.1936586,288000
51.91924,-0.6550225,140000
50.83958,0.4754052,70000
51.51986,-0.09051505,1360000
51.55101,-0.1247228,283700
51.5913,-1.452704,225000
51.35727,1.02115,308000
51.36839,-0.1560559,220000
51.5754,-0.7600196,224000
51.59183,-0.3983498,495000
52.2163,-0.08337435,80000
51.81717,-0.3375181,405000
50.82606,-0.1281068,250000
51.70415,-0.7114674,1270000
51.55368,-0.1327917,370000
51.37725,-0.0897594,108000
51.24609,-0.7699264,285000
51.45622,-0.07231462,455000
51.7343,-0.4183284,610000
50.84805,-0.1502119,175000
51.27085,1.079067,183000
51.52243,0.6067967,220000
51.9818,-1.327589,260000
51.55236,-0.04067329,440000
52.24364,-0.844738,155000
51.57771,0.4280934,120000
51.4122,-0.431784,165750
52.35201,0.1453779,112000
51.74716,-1.22793,500000
51.44584,-0.1595716,651650
51.81253,-0.8328583,171000
51.56288,-0.1233398,427500
51.5185,-0.7078345,550000
52.21673,-0.9349744,299995
51.76063,-1.191898,190000
52.0121,-0.2315221,270000
51.48439,0.09088033,210000
51.81844,0.4972458,325000
52.07784,-0.2500557,133000
52.2247,-0.5321287,235000
51.50985,-0.3277902,305000
51.59268,-0.1098982,317000
52.39227,0.1223888,186000
52.0544,-0.2713039,97000
50.86184,-1.027004,154500
51.55076,-0.3125448,350000
51.00782,-0.4466855,600000
51.49153,-0.2456176,250000
51.48525,-0.1813475,480000
50.88115,-1.021314,400000
51.60593,0.1633985,249995
51.4549,-0.1896642,295100
51.66916,0.2990148,390000
51.50642,-0.3221662,365000
51.3808,0.004357564,310000
51.52526,-0.1763804,490000
52.05979,-0.855423,150000
51.02509,-0.3427832,320000
51.60283,0.5187991,203500
51.15973,0.8532355,315000
51.37643,0.01832052,244500
50.72893,-0.7821013,246000
51.63421,0.4711413,324000
51.57682,0.07914311,330000
51.57384,-0.3022525,328000
51.77721,-0.01250882,275000
51.71835,-1.220503,195000
51.75925,-0.5536163,342000
50.79791,-0.02081386,195000
51.45451,0.2261001,227500
51.2084,-1.460373,209500
51.51853,-0.03898339,319950
51.76168,-0.2991569,525000
51.61804,-0.1874264,235000
52.34731,-0.5455269,157000
51.5916,-0.301518,352000
51.40623,0.2329426,210000
51.51104,-0.2987803,349000
51.89927,-0.4370618,145000
51.41238,-0.1642378,206000
50.85898,-1.002839,325000
51.51502,-0.3120644,292000
51.38617,-0.6192004,1175000
51.33107,-0.5132289,718000
51.29122,-0.3399895,1250000
51.79191,-1.478133,120000
51.11939,-1.041308,388000
51.54925,-0.0887364,480000
51.61814,-0.3180924,1300000
50.95224,-0.4824802,370000
51.49304,-0.09947248,485000
51.60524,0.1790205,175000
51.54046,-0.4864583,207500
51.43347,0.3479486,320000
50.8051,-0.5031334,285000
51.66752,0.2739993,380000
51.61349,-0.1580991,209000
51.34991,-0.249481,237500
51.89697,-0.4938535,142000
51.76937,-0.01172259,202000
51.74774,0.4557182,124000
51.63869,-0.9152585,429000
51.89358,-0.4407325,145000
51.60647,-0.1803057,570000
51.09786,-0.185835,197500
51.90167,-0.3673675,230000
51.36846,1.117701,212000
51.28773,-0.752065,164000
51.76094,0.4750136,219995
51.5215,0.6096415,134000
50.78301,0.2921107,210000
50.83441,-0.1248473,250000
51.64644,-0.1521388,720000
51.39057,-0.108307,200000
52.05557,-0.7841669,133000
51.06934,0.3326811,413500
51.26115,-0.1358701,175000
50.97774,0.2815156,250000
51.59646,-0.1027095,300000
51.43124,-0.9610886,160000
51.24891,-0.7592483,36000
51.41132,-0.8111371,447500
51.81435,-1.275017,265000
51.40246,-1.27824,188000
51.47089,-0.07755691,745000
51.47346,-0.3423249,275000
51.25728,-0.01116693,845000
52.00243,1.053192,285000
51.23789,-0.572389,98000
51.49759,-0.08032323,730000
52.06418,-0.475689,105000
52.23552,-0.2423229,254500
52.33135,0.3317656,182500
51.42371,-0.04180811,78000
51.06193,-0.3457351,306000
51.5075,-0.06268645,420000
51.55591,-0.2977701,180000
51.13073,0.8590376,142500
51.45689,-0.08031842,342500
51.88922,-0.3830334,140000
51.59073,-0.1684036,189950
51.58466,-0.3789426,197500
51.74979,0.3795332,410000
51.55151,-0.2171603,532500
51.5367,-0.9097972,382000
52.14442,-0.5296254,195000
51.5156,-0.06665241,418000
51.57676,0.4728727,107000
51.33666,0.3514542,460000
52.39069,0.1243557,136000
51.59291,-0.1709435,461000
51.48675,-0.1752956,250000
51.31598,-0.5612136,258000
51.54618,-0.1743182,400000
51.54911,0.04783495,119000
51.79557,-0.3944625,240000
51.0787,-0.2885459,138000
51.62133,-0.6581563,1100000
51.47399,-0.9465545,355000
51.39722,-0.1443741,207500
51.4094,-1.336562,237500
51.87349,0.5082864,200000
51.85652,-0.1166505,290000
51.58249,-0.4070786,376500
51.86295,0.5310416,237500
51.70972,-0.04372304,185000
51.38166,-0.7995189,452500
51.45195,-0.3369443,288950
51.32267,-0.7498971,575000
51.6,-0.191538,535000
51.00764,0.8567191,130000
51.79097,0.6442145,150000
51.61968,-0.5533054,220000
51.371,-0.1593563,249950
52.26042,-0.8959066,82500
51.41718,0.5317341,235000
51.36181,-0.09285801,151000
51.71923,-0.2015085,495000
51.47743,-0.9795655,370000
51.55448,-0.09707112,345000
51.95014,-0.7774166,840000
51.63609,-0.09348391,580000
51.31622,-0.6032354,212500
51.42987,-0.8744808,275000
51.54148,0.1941877,182000
51.55537,-0.08732587,665000
51.53132,-0.02100243,405000
50.83641,-0.1506437,153000
51.3682,-0.3525074,1925000
51.92482,0.9172915,97020
51.72149,0.4649089,124995
51.5568,0.001684739,90000
51.4675,-0.2519817,600000
51.44688,-0.2324203,888000
51.81032,-0.02901207,120000
51.552,-0.03134182,265000
51.45716,-0.4715682,103000
51.48815,-0.139993,550000
51.64677,-0.1367025,420000
52.01675,-0.6837665,157000
51.13232,0.225134,450000
51.32267,-0.5291149,395000
51.16836,0.8935262,230000
51.71209,-0.05318941,221000
51.4488,0.3026356,250000
51.97994,0.9256068,257500
52.24629,0.4025434,170000
51.50822,-0.2392703,450000
51.87986,0.5457958,115206
51.66712,-0.1085799,245000
51.55045,-0.3205324,248000
51.44289,0.3527495,66000
51.73961,0.4579714,242500
51.52936,-0.09177524,809000
51.48458,-0.1773699,3805000
52.26185,0.1103368,249950
51.30751,-0.2667479,390000
51.85184,0.5633673,210000
51.52961,-0.1808489,1150000
51.54443,-0.155856,1590000
51.57218,-0.4193872,120680
52.03923,-0.5596148,268000
51.37043,-0.4543445,375000
51.25329,-0.7417056,211000
51.35532,1.139334,193000
52.29409,-0.7169266,180000
51.56845,0.09145971,250000
51.4053,0.4998164,176000
51.63292,-0.1489169,397500
51.36601,-0.1844519,189950
52.29896,-0.675196,75500
51.58333,0.03436118,405000
51.47895,-0.3202655,525000
51.8178,-0.8397004,131000
51.44369,-0.06566153,308000
51.52145,0.008941781,185000
51.42197,0.3469562,147800
51.32759,0.4361428,210000
51.85705,-1.263267,375000
51.46089,-0.1246762,290000
51.245,-1.106551,127000
51.44399,-0.2049462,981500
51.52174,-0.7007663,685000
51.93469,-0.6536588,367500
51.13908,0.8640003,210000
51.45744,-1.050135,222500
51.59589,-0.2126509,250000
51.35058,-0.1970817,156500
51.36726,1.086511,165000
51.53802,-0.04607681,480000
51.53043,-0.6177965,190000
52.04643,-0.6833612,174995
51.51389,0.0002931587,215000
51.52623,0.4424227,150000
51.65855,-0.4976789,950000
51.4664,-0.2167943,218000
51.38097,-0.8591557,245000
51.48247,-0.1820196,441000
51.54124,0.007549118,228900
51.55478,0.1000649,487500
52.1486,0.1000218,250000
51.40658,-0.9483772,284000
51.4911,-0.1816765,760000
51.98668,-0.7611021,205000
51.50046,-0.465971,249950
51.2916,0.3017317,277500
51.97183,-0.213221,168500
51.44962,-0.2157066,165000
51.55943,-0.3012164,140000
51.39687,-1.331181,144500
51.64076,-0.1757249,490000
51.52127,-0.132633,1150000
50.83809,0.4423872,240000
50.83817,-0.07724407,320000
51.48213,0.006234106,210677
51.44054,-0.8608233,499000
51.73441,-1.223441,238500
51.36426,-0.6543343,250000
51.4123,-0.553188,570000
51.89197,-0.4024519,155000
51.42283,0.7763806,96000
52.2474,-0.9023523,96000
51.59618,-0.3965655,245000
51.60889,0.2143787,230000
51.53982,0.1698223,175000
51.37974,-0.2825293,485000
51.91204,-0.4179652,229995
51.52109,0.5722368,135000
51.24771,1.025181,160000
51.10538,-0.2156809,172000
51.77874,-1.267673,495000
51.61387,-0.1571596,320000
51.88615,0.5723244,158000
51.313,-0.5605318,325000
51.37034,-0.5025331,308000
51.63713,-0.3437775,320000
51.30721,-0.1207328,55500
51.26884,1.081026,238000
51.29401,-0.7549638,110000
52.23322,0.1312972,163000
51.4771,0.3358451,120500
51.59638,-1.128622,285000
51.82277,1.019019,147500
51.11537,0.01723935,550000
51.89807,0.9172585,175000
50.99931,-0.1015178,88000
51.62364,0.04955656,213000
51.49045,-0.1884582,870000
51.52733,-0.1103133,535000
50.85978,-0.1572077,270000
50.86912,-0.9654173,100125
51.07655,1.096014,344600
51.40008,-0.7300776,200000
51.32925,-0.777248,380000
51.1299,0.2756151,170000
51.51176,-0.03533971,292000
51.61336,-0.001012995,240000
51.38426,-0.2386712,250000
51.41817,-0.1911445,500000
50.85038,0.5301232,125000
51.37132,0.530352,140000
51.85176,-0.2934108,192500
51.2753,-1.057235,214950
51.61017,-1.429603,147500
51.42508,-0.3692048,509950
51.34387,0.5415912,130000
50.79199,-0.6429662,312500
51.83113,-0.2138025,380000
50.81105,-0.03922268,332500
51.78905,-1.480515,220950
51.71366,-1.337665,655000
51.49181,-0.2058055,320000
51.17367,-0.6509626,405000
51.05777,-1.304128,315000
51.84898,-1.338237,245000
51.61045,0.2100924,165000
52.33948,-0.08448186,150000
51.42998,-0.1504843,250000
51.82214,-1.295974,105000
51.68975,-0.4142392,253000
51.82441,-1.28552,275000
51.60217,0.5285973,107000
51.44522,-0.9722686,190000
52.09226,0.4312522,205500
51.41371,-0.2007976,500000
51.58403,-0.08885081,367000
51.46797,-0.01402602,148000
51.5234,-0.7087625,244950
51.55089,-0.1092217,540000
51.60829,-1.415012,315000
51.58277,0.5050002,155000
